Ticker,Date,High,Low,Open,Close,Volume,Adj Close,signal,short_mavg,long_mavg,EMA21,EMA63,EMA252,ROC21,ROC63,MOM21,MOM63,RSI21,RSI63,RSI252,%K21,%D21,%K63,%D63,%K252,%D252,MA21,MA63,MA252
,YYYY-00-DD 00:00:SS,86.9000015258789,84.8499984741211,86.3000030517578,85.4000015258789,5855329,83.0367050170898,0,79.2916666666667,102.592916870117,82.8174781867854,87.8483051586471,138.655908215696,17.0664908820626,-21.9021465774508,12.2000045776367,-23.2999954223633,49.5136077326778,48.9508303971301,60.1983153826178,192.389906747187,200.628543710156,29.2527194285578,19.08656868619,-1135.48033756417,-1142.95714996001,80.3904764084589,85.8880953107561,145.241865067255
,YYYY-00-DD 00:00:SS,86.0999984741211,83.1999969482422,85,84.4000015258789,9200960,82.0643692016602,0,79.4850001017253,102.148333549499,82.9613439448848,87.7405456701231,138.227007767271,18.2072825240601,-19.1570878426112,11.4500045776367,-24.9499969482422,48.2945001921503,48.5510736242517,60.1030085702008,148.563838928325,178.458849403009,13.3553550059912,18.3659147136048,-1147.99494181333,-1144.31125651396,80.9357147216797,85.492063613165,144.704960323515
,YYYY-00-DD 00:00:SS,85.1999969482422,84,84,84.5,5213212,82.1615982055664,0,79.7516667683919,101.733333524068,83.1012217680771,87.6392786179317,137.802288338002,19.7732053080253,-19.9052132701422,13.0999984741211,-19.9000015258789,47.2104535552622,48.194137319699,60.0139708376046,136.178863637679,159.044203104397,24.5141032502432,22.3740592282647,-1142.70697632392,-1142.06075190048,81.5595241728283,85.1761905730717,144.156547637213
,YYYY-00-DD 00:00:SS,85,83,84.75,83.25,6610339,80.9461898803711,0,79.9900001525879,101.269166882833,83.1147470618883,87.5021136611214,137.371044951649,22.0674541425265,-21.8676699994458,12.6999969482422,-22.25,45.9963892908816,47.79477449321,59.918516512957,84.1889048845679,122.977202483524,-0.358879494030467,12.5035262540686,-1164.44940231815,-1151.71710681847,82.1642859322684,84.8230159698971,143.602579359024
,YYYY-00-DD 00:00:SS,86.9000015258789,83.0500030517578,83.5,84.0500030517578,10426450,81.7240600585938,0,80.1700002034505,100.782083574931,83.1997703336946,87.3942352045788,136.949534738729,18.7146884588602,-19.7230128924384,15.8500061035156,-22.5,45.9244601729458,47.7447551526631,59.8741659900621,84.1153617893451,101.494376770531,30.3043777770037,18.1532005110728,-1141.62183598055,-1149.59273820754,82.9190481276739,84.4658731127542,143.073611092946
,YYYY-00-DD 00:00:SS,84.25,80.0999984741211,83.9000015258789,80.9499969482422,6934948,78.709846496582,0,80.3266667683919,100.310000165304,82.9952454804717,87.1928527590682,136.50685064524,14.1748874556723,-23.0513314671776,10.1499938964844,-23.75,44.7154540156907,47.3457129234235,59.7786015978286,-17.6394538533103,50.2216042735345,-41.3412172854446,-3.79857300082317,-1205.06438610113,-1170.37854146661,83.4023811703637,84.0888889857701,142.465277747502
,YYYY-00-DD 00:00:SS,84.4000015258789,81.6999969482422,81.8499984741211,82.3499984741211,10902466,80.0710906982422,0,80.4966667175293,99.8837501525879,82.9365866617125,87.0415135626637,136.0787332365,11.2837817217853,-22.0908222784101,11.4499969482422,-22.8499984741211,45.5626800352017,47.5651931175702,59.7730646755128,5.836517195826,24.1041417106205,5.03652925401647,-2.00010341814085,-1167.34910367626,-1171.34510858599,83.94761912028,83.726190597292,141.861904749795
,YYYY-00-DD 00:00:SS,83.9000015258789,81.5,83.5,81.8499984741211,6302042,79.5849304199219,0,80.6949999491374,99.4204168319702,82.837805917386,86.8792787161467,135.650047585934,9.13333129882813,-25.0800929298663,7.84999847412109,-23.8499984741211,44.3553858688494,47.1662970406851,59.6774216563375,-21.1249830721226,-10.9759732432021,1.56343265054525,-11.5804184602937,-1172.45451541336,-1181.62266839693,84.3214285714286,83.3476191929409,141.281944426279
,YYYY-00-DD 00:00:SS,82.4000015258789,80.8000030517578,81.75,81.0500030517578,4001045,78.8070678710938,0,80.7933334350586,98.9541668574015,82.6752783841471,86.6971138516346,135.218426680255,-1.03784915541486,-25.1270179660436,6.05000305175781,-28.1999969482422,43.1547219436049,46.7677625128343,59.5817050042306,-52.9295020742008,-22.7393226501656,-9.1637761366776,-0.854604744037983,-1186.96517547988,-1175.58959818984,84.6095239548456,82.9000001937624,140.660714255439
,YYYY-00-DD 00:00:SS,82.25,80,81.0999984741211,80.9000015258789,6199574,78.6612243652344,0,81.0500002543131,98.4691668192546,82.51388957885,86.5159540914547,134.789032014736,-1.76077349740068,-25.5749735076813,-1,-27.3499984741211,41.9620497506586,46.3696399825527,59.4859153916253,-70.7369786777132,-48.2638212746787,-1.40422095129843,-3.00152147914295,-1190.62474480947,-1183.34814523424,84.5619049072266,82.4658732338557,139.988888876779
,YYYY-00-DD 00:00:SS,80.75,78,78,79.9499969482422,6902286,77.7375106811523,0,81.2833335876465,97.9691668192546,82.2808084306129,86.3107679307293,134.35552185584,-4.76474109042092,-27.0196305604217,-2.40000152587891,-28.75,40.7786938482594,45.9719796887747,59.3900534931346,-97.7223926861841,-73.7962911460325,-14.3040206634821,-8.29067258381873,-1203.84124201361,-1193.81038743432,84.44761912028,82.0095240275065,139.329761868431
,YYYY-00-DD 00:00:SS,82.8000030517578,77.0999984741211,78.1500015258789,79.25,18103849,77.0568923950195,0,81.5450002034505,97.4716668446859,82.0052803914663,86.090118932894,133.919905082009,-10.6034984366411,-26.484232136849,-4.69999694824219,-30.3000030517578,39.6059362113598,45.5748316356631,59.2941199855337,-106.263212517577,-91.5741946271578,-19.7929929602636,-11.8337448583474,-1205.91840581233,-1200.12813087847,84.2238097417922,81.5285715981135,138.659126947796
,YYYY-00-DD 00:00:SS,80.25,77.1500015258789,79,77.4000015258789,11899968,75.2580871582031,0,81.7733334859212,96.9575001398722,81.5866186764129,85.8185527639248,133.473107425168,-10.1567032443656,-25.036318134742,-11.25,-30.4000015258789,38.4450109883666,45.178245567691,59.1981155477421,-161.312189207156,-121.765931470306,-56.9846344705991,-30.360549364781,-1239.93024598585,-1216.56329793727,83.6880954560779,81.0460318913536,137.963690470135
,YYYY-00-DD 00:00:SS,79.5,76.4000015258789,76.9499969482422,79.0500030517578,11401155,76.862419128418,0,82.1350003560384,96.4754168828328,81.3560172559897,85.6070355854196,133.042885255949,-10.7787760573751,-17.5703839478814,-7.09999847412109,-24.1999969482422,40.2412125852498,45.569434867611,59.2112667677427,-106.279351312196,-124.61825101231,-1.46260538009382,-26.0800776036515,-1195.36279175294,-1213.73714785038,83.3500002906436,80.6619049556672,137.285317466373
,YYYY-00-DD 00:00:SS,82.4499969482422,79.25,79.8000030517578,80.8499984741211,11768848,78.6126098632813,0,82.4700002034505,96.0283335367838,81.3100155485471,85.4583781756915,132.630293265332,-7.9157224784374,-10.9581544528859,-7.75,-15.0500030517578,42.0975200785612,46.0184698004915,59.2342513159419,-38.9251499163747,-102.172230145242,55.3218989767853,-1.04178029130189,-1144.67752164412,-1193.32351979431,82.980952671596,80.4230160183377,136.606547643268
,YYYY-00-DD 00:00:SS,81.3000030517578,76.3000030517578,80.8499984741211,76.5500030517578,13878123,74.4316024780273,0,82.6583335876465,95.5470835367839,80.8772871397481,85.1799914530686,132.186970812788,-12.7635292857461,-17.8207173399877,-11.25,-14.25,40.9130369289105,45.6212592546536,59.1382029844483,-170.261354147786,-105.155285125452,-57.8200401859866,-1.32024886309773,-1224.39654003728,-1188.14561781145,82.4452383858817,80.1968255421472,135.923214322045
,YYYY-00-DD 00:00:SS,78.9000015258789,75.4000015258789,77.8000030517578,78.4000015258789,13759182,76.2304153442383,0,82.8050003051758,95.0875001907349,80.652079356669,84.9681167678439,131.76177737944,-9.62535847160933,-13.5135132860454,-9.34999847412109,-14.75,42.7768165750685,46.0917102942845,59.1648690689626,-89.1605141329097,-99.4490060656899,0.0671940120780637,-0.810315732373772,-1172.44804958867,-1180.50737042336,82.0000003633045,79.9626985580202,135.259127026512
,YYYY-00-DD 00:00:SS,79.4000015258789,76.8499984741211,78.3499984741211,77.1999969482422,14167159,75.0636138916016,0,82.8783335367839,94.6341667811076,80.3382536831757,84.7253630234814,131.330458956807,-8.58496182592332,-13.1608598164431,-9.55000305175781,-13.4500045776367,41.5869478039347,45.6944026977426,59.0687702256916,-113.489607322838,-124.303825201178,-28.2110021717131,-28.6546161152066,-1189.40469428281,-1195.41642796959,81.5452383132208,79.7492064218672,134.594246062021
,YYYY-00-DD 00:00:SS,77.3000030517578,73.8000030517578,77.0500030517578,74.25,11048526,72.1952514648438,0,82.6233334859212,94.1758334477743,79.7847760756143,84.3980079289976,130.879230031987,-13.2086530083714,-13.8131181835258,-10.1999969482422,-14.6500015258789,40.4068053878368,45.2976421312393,58.9726020533794,-194.342613148162,-132.330911534636,-106.353538908614,-44.8324490227492,-1241.29593207482,-1201.04955864877,81.0595241728283,79.5166667151073,133.898412704468
,YYYY-00-DD 00:00:SS,74.5500030517578,73.1999969482422,73.5999984741211,73.5999984741211,9426757,71.5632400512695,0,82.3316668192546,93.719583384196,79.2225235663876,84.0605701335327,130.426429782257,-13.5135137558165,-13.3607991546325,-11.9500045776367,-12.5500030517578,39.2376567309892,44.9014781431389,58.8763652379902,-202.435076777578,-170.089099082859,-120.173881086152,-84.9128073888258,-1243.56087282115,-1224.7538330596,80.490476335798,79.3174603174603,133.206746055966
,YYYY-00-DD 00:00:SS,75.5,73.8499984741211,74,75.0999984741211,7517900,73.021728515625,0,82.0366668701172,93.3183333714803,78.8477485579997,83.7805522691761,129.989066688663,-12.0608932877321,-12.674420378929,-10,-9.84999847412109,40.7032977858586,45.2296335301442,58.8809488486305,-136.19836572105,-177.658685215596,-72.8171447356409,-99.7815215768017,-1201.20623514308,-1228.68768001302,80.0142858596075,79.1611111353314,132.517857173133
,YYYY-00-DD 00:00:SS,79.0999984741211,75.1999969482422,75.3000030517578,77.6500015258789,12432617,75.5011672973633,0,81.6700002034505,92.9491667429606,78.7388624641706,83.588972558448,129.575319137735,-7.99763018716333,-1.27145579224301,-7.75,-8.34999847412109,43.6675507980351,46.0384990259946,58.9558263812902,-30.7938447502376,-123.142429082955,4.16574759828604,-62.9417594078349,-1132.17097520419,-1192.31269438948,79.6452382405599,79.028571477012,131.852777814108
,YYYY-00-DD 00:00:SS,77.9000015258789,76.5999984741211,77.4000015258789,77.0500030517578,10087833,74.9177703857422,0,81.3666669209798,92.5804167429606,78.5853297903149,83.3846297613639,129.160099247495,-8.81656443578957,-4.22622004407505,-7.34999847412109,-1.59999847412109,42.4712947704365,45.641261769314,58.859577667151,-41.4813655695998,-69.4911920136289,-13.852624023815,-27.501340387056,-1138.00873668706,-1157.12864901145,79.2952383132208,79.0031746758355,131.161507984949
,YYYY-00-DD 00:00:SS,79.8000030517578,77.5,77.5999984741211,79.5500030517578,8171916,77.3485946655273,0,81.065000406901,92.2420834223429,78.6730273595369,83.2647976766887,128.767924573792,-4.4444407786693,-1.05721201242453,-4.94999694824219,-0.899993896484375,45.1199240095608,46.4090213040776,58.9312710834762,54.6484275064681,-5.87559427112293,61.0318118940647,17.1149784895125,-1074.14279240421,-1114.77416809849,79.0595241728283,78.988889058431,130.444841354612
,YYYY-00-DD 00:00:SS,81.1999969482422,79.9000015258789,80,80.4499969482422,8880279,78.2236785888672,0,80.8200002034505,91.9275000890096,78.8345700494192,83.1768351539248,128.385964671403,-4.2831718891179,-0.247990792129795,-2.80000305175781,0.0499954223632813,45.2313341537069,46.4245202007961,58.8954356255808,91.250889731886,34.8059838895849,88.7044610868688,45.2945496523734,-1048.93474544077,-1087.02875817735,78.9261906941732,78.9896826365637,129.759127056788
,YYYY-00-DD 00:00:SS,81.6500015258789,78.5999984741211,79.5500030517578,79.1999969482422,11515236,77.0082702636719,0,80.5350001017253,91.5866667429606,78.867790676585,83.0525589599972,127.997142791956,-2.16182837056673,-3.00061792020934,-4.85000610351563,-1.45000457763672,44.0257192019011,46.0267931801117,58.7991442626125,56.3379070915799,67.4124081099782,50.7220544627064,66.8194424812139,-1064.17584565473,-1062.41779449991,78.6952380225772,78.966666690887,129.069642929804
,YYYY-00-DD 00:00:SS,80.0999984741211,78.1999969482422,78.8499984741211,79.0500030517578,6152914,76.862419128418,0,80.2783335367838,91.2429167429606,78.8843554379643,82.9274790878647,127.610208880756,-4.00728048999336,-1.2492191903521,-1.89999389648438,-2.59999847412109,42.8271108379925,45.6295715187113,58.7027854978046,56.3684279224707,67.985741581979,47.6557584058758,62.3607579851509,-1062.22818783805,-1058.44625964452,78.6047621227446,78.9253968738374,128.335912734743
,YYYY-00-DD 00:00:SS,80.5999984741211,78.9000015258789,79.8000030517578,79.25,6293540,77.0568923950195,0,80.1050003051758,90.9100001017253,78.9175958526948,82.8125578663689,127.2279147392,-3.17654065069182,4.34496798466848,-3.09999847412109,-0.800003051757813,41.9594682496981,45.3279584334686,58.6199540275359,69.6146942905018,60.773676434851,54.6679912787988,51.0152680491276,-1048.83564712561,-1058.4132268728,78.4571431477865,78.9126984126984,127.612500084771
,YYYY-00-DD 00:00:SS,78.75,75.6999969482422,78.5,76,7459812,73.8968276977539,0,79.7866668701172,90.5704167683919,78.6523598660862,82.5996654330449,126.822950986105,-6.23072530735492,2.21923545358676,-5.84999847412109,0.0500030517578125,40.776133999667,44.9317470875928,58.5234717983135,-39.3073436370865,28.8919261919622,-47.8304487258605,18.1644336529387,-1108.64020884013,-1073.23468126793,78.1785717918759,78.9134921119327,126.849404895116
,YYYY-00-DD 00:00:SS,75.6500015258789,73,75.5,73.75,7645728,71.7090911865234,0,79.4083335876465,90.2325000762939,78.2066907873511,82.3231133882622,126.403401966229,-8.83807341288085,-4.46890814070264,-7.30000305175781,-0.599998474121094,39.6034007500769,44.5361778128269,58.4269241502157,-105.697235616909,-25.1299616544976,-118.419064746961,-37.1938407313404,-1154.08597733496,-1103.85394443357,77.8309525989351,78.9039683266292,126.121230291942
,YYYY-00-DD 00:00:SS,76.1500015258789,74.5,74.6999969482422,75.6999969482422,7082364,73.6051254272461,0,79.0850001017253,89.9050000508626,77.9788095292503,82.1161409995116,126.002584535046,-5.31582259190248,2.43571770662676,-5.20000457763672,-1.5,41.7709035414598,45.0906584982997,58.4642411399909,-26.9760354507167,-57.3268715682371,-56.9983226533405,-74.4159453753868,-1108.40603004816,-1123.71073874109,77.5833333333333,78.8801588028196,125.390674772717
,YYYY-00-DD 00:00:SS,77.1999969482422,74.6999969482422,76,76.25,9056848,74.1399154663086,0,78.813333384196,89.5525000254313,77.8216450265912,81.9328240932769,125.609283471322,-3.78548895899054,6.56882843854291,-3.69999694824219,2.34999847412109,41.4994408118211,44.9605701578391,58.4054484842919,-1.46676540771846,-44.7133454917811,-40.2696485129923,-71.8956786377641,-1088.71824092011,-1117.07008276775,77.4071430024647,78.9174603659009,124.695436689589
,YYYY-00-DD 00:00:SS,79.25,75.75,76,78.8000030517578,10437559,76.6193389892578,0,78.6233334859212,89.2091667175293,77.9105866652427,81.8349234357294,125.239249633822,1.80878746547674,8.39065524013494,-0.449996948242188,7.25,44.3527449039703,45.7815082108815,58.4839677968832,96.9507747494068,22.8359912969907,39.1228116126647,-19.3817198512221,-1015.7843566087,-1070.96954252566,77.3857145763579,79.0325397309803,123.999801756844
,YYYY-00-DD 00:00:SS,79.3000030517578,77.25,79.0999984741211,79,5371495,76.8138046264648,0,78.4816668192546,88.8608333587647,78.0096242411297,81.7463320783629,124.873721968545,-0.063254964993579,0.508907803618604,1.59999847412109,6.30000305175781,43.4582144467121,45.4791513754235,58.4011317591716,106.307107984905,67.2637057755312,42.8316726887134,13.8949452627959,-1000.04689622991,-1034.84983125291,77.4619049798875,79.1325397794209,123.286111256433
,YYYY-00-DD 00:00:SS,80.1999969482422,78.3499984741211,79.3499984741211,78.5500030517578,5407666,76.3762588500977,0,78.2983334859212,88.5054167429606,78.0587495875504,81.6464467962814,124.507526561901,-2.84476866514657,2.6797425513174,-0.5,-0.0499954223632813,42.2633906609587,45.0827082285022,58.3045022250717,87.4650307652189,96.907637833177,26.6322208109381,36.1955683707727,-1001.12604192825,-1005.65243158896,77.4380954560779,79.1317462012881,122.601785871718
,YYYY-00-DD 00:00:SS,81.6500015258789,78.6500015258789,78.8499984741211,81.3000030517578,12765646,79.0501480102539,0,78.3100003560384,88.1695834477743,78.3534089933875,81.6356204292651,124.165965111055,6.20509446196675,6.83312047556092,0.450004577636719,4.80000305175781,45.2983498303436,45.990916777534,58.3975433403732,197.370947593318,130.381028781147,114.045611381651,61.1698349604347,-924.578603617094,-975.250513925091,77.4595242454892,79.2079367259192,121.932539864192
,YYYY-00-DD 00:00:SS,82,79.5999984741211,81.1999969482422,79.9000015258789,9069541,77.6889038085938,0,78.228333791097,87.8583334604899,78.494008314523,81.5813823385343,123.816036544989,1.91326526888506,1.58931974030376,3.34999847412109,3.80000305175781,44.0923866748278,45.593743185577,58.3009114224184,142.941781647285,142.592586668608,66.3733263918952,69.0170528614953,-946.358096503272,-957.354247349544,77.6190479823521,79.2682542346773,121.235317623805
,YYYY-00-DD 00:00:SS,81.8000030517578,80.1999969482422,80.1999969482422,81.3000030517578,7868108,79.0501480102539,0,78.2100006103516,87.5525001525879,78.7490987451807,81.5725892358225,123.479941418393,5.31088894506618,6.62295482197746,2.90000152587891,2.65000152587891,44.9877337655984,45.8565118412593,58.3010402857957,198.974406566502,179.762378602368,110.757265293966,97.0587343558378,-902.328241061221,-924.421647060533,77.7571432931083,79.3103177509611,120.535714437091
,YYYY-00-DD 00:00:SS,81.75,79.1999969482422,81.1500015258789,79.5999984741211,5451649,77.3972015380859,0,78.1616671244303,87.2408334732056,78.8264532659935,81.5109457745193,123.133064398899,7.20538515033144,3.04206922216323,2.40000152587891,3.34999847412109,43.783421154983,45.4595219879598,58.2043446434658,120.922979315042,154.27972250961,53.1134971474414,76.7480296111013,-931.713655323889,-926.799997629465,77.8714290800549,79.3634923299154,119.847222343324
,YYYY-00-DD 00:00:SS,84.1999969482422,80.1999969482422,80.5999984741211,83.9000015258789,12159348,81.5782089233398,0,78.2616671244303,86.9995834986369,79.2876849259831,81.5856037667493,122.822921609237,13.9945696539375,10.5401842413301,9.65000152587891,6.65000152587891,48.6259856409071,47.0486075627021,58.404920574622,290.050702523507,203.316029468351,191.280608175048,118.383790205486,-813.818142988624,-882.620013124583,78.3309529622396,79.4690479096912,119.152579443795
,YYYY-00-DD 00:00:SS,85.6500015258789,83.75,84.5500030517578,85.25,11012588,82.8908386230469,0,78.4383338928223,86.7775001525879,79.8297135690755,81.7001161490384,122.525902465937,13.5153152225116,9.15493171007948,11.6500015258789,9.34999847412109,49.1281358850942,47.2531956002012,58.4012037109164,322.59024243844,244.52130809233,233.307033603279,159.233712975257,-770.307097064995,-838.612965125841,78.8857149396624,79.6174605838836,118.441666769603
,YYYY-00-DD 00:00:SS,86,84.3000030517578,85.6999969482422,84.9499969482422,6753979,82.5991363525391,0,78.628333791097,86.5433334350586,80.2951938762725,81.8016749240135,122.228859734428,9.40115296704839,16.0519132375212,9.84999847412109,6.84999847412109,47.9095127732872,46.8545779776492,58.3045742246259,288.665785524267,300.435576828738,221.445592858025,215.344411545451,-762.705494928873,-782.276911660835,79.3547624860491,79.7261907183935,117.727777844384
,YYYY-00-DD 00:00:SS,85.5,84.1500015258789,85.25,84.4000015258789,5043169,82.0643692016602,0,78.8616671244303,86.3212500890096,80.6683582080549,81.8828726303218,121.929817376905,9.53925786243484,15.6956889055944,6.75,11.2000045776367,46.6933725111062,46.456361375884,58.2078809028042,260.887948271113,290.714658744607,199.972938492741,218.241854984682,-760.765638312551,-764.592743435477,79.6761910574777,79.9039685688322,117.012301611522
,YYYY-00-DD 00:00:SS,85.6999969482422,84.0999984741211,84.6999969482422,84.6999969482422,6327517,82.3560562133789,0,79.0500002543131,86.1054167429606,81.0348708207992,81.9709077652568,121.635510495907,6.47390785533172,18.6274441710519,7.64999389648438,11.75,45.902476290173,46.1967949450788,58.1320027397273,256.722512429418,268.758748741599,204.776075420721,208.731535590496,-740.669122721578,-754.713418654339,80.0404764811198,80.0904765053401,116.301984090654
,YYYY-00-DD 00:00:SS,85.5,83.1999969482422,85,84.75,8803069,82.4046783447266,0,79.1800003051758,85.9029167175293,81.3726098370902,82.0577543975925,121.343925432561,5.34493873818819,20.1275639036112,5.19999694824219,13.3499984741211,44.7663078000356,45.8226576519799,58.0386913210047,246.953748732375,254.854736477635,199.890836180287,201.546616697917,-723.511462510046,-741.648741181396,80.288095383417,80.3023812430246,115.579761868432
,YYYY-00-DD 00:00:SS,85.25,84,84.6999969482422,84.9000015258789,2806421,82.5505294799805,0,79.4583335876465,85.7175000508626,81.6932818087982,82.1465746203515,121.055831172294,7.19697575413004,24.4868113268547,4.45000457763672,14.3499984741211,43.7898254592101,45.4965368408555,57.9523527662176,245.215577244101,249.630612801965,199.174719997058,201.280543866023,-704.523599137668,-722.901394789769,80.5000003633045,80.530158996582,114.848611105056
,YYYY-00-DD 00:00:SS,85.9000015258789,80.4000015258789,84.1999969482422,80.75,8706224,78.5153732299805,0,79.5366668701172,85.541666730245,81.6075289170893,82.1029316634655,120.737208000824,2.15053369084517,14.0536674002236,1.55000305175781,12.5500030517578,42.5927524349398,45.1000675073295,57.8554330514962,55.3000166931101,182.489780889862,47.3911825494253,148.818912908924,-790.588889906817,-739.541317184848,80.5738100324358,80.729365394229,114.101984145149
,YYYY-00-DD 00:00:SS,83.9499969482422,80.5999984741211,82,82.5999984741211,9819068,80.3141784667969,0,79.7166669209798,85.363333384196,81.697753422274,82.1184650012985,120.435728083478,4.22712741214018,16.5021109963892,3.54999542236328,11.7999954223633,44.2805365846978,45.5877457469415,57.889041525872,124.586915465439,141.70083646755,103.659788988543,116.741897178343,-728.343571955735,-741.152020333411,80.7428574335007,80.9166669088697,113.353968241858
,YYYY-00-DD 00:00:SS,82.8499984741211,79.6999969482422,82.4000015258789,80.5500030517578,6494446,78.3209075927734,0,79.9266670227051,85.1629167556763,81.5934124794998,82.0694505653753,120.120425909171,5.98684612073396,8.8513554753484,1.30000305175781,9.65000152587891,43.0803301449816,45.191140612587,57.7920821644314,38.2799196562994,72.7222839382831,28.8616740773592,59.9708818717764,-762.362628109721,-760.431696657429,80.8047623407273,81.0698415362646,112.601984175425
,YYYY-00-DD 00:00:SS,79.4000015258789,76.0999984741211,79,76.6500015258789,8098318,74.5288391113281,0,80.028333791097,84.9129167556763,81.1440114837161,81.900092782891,119.77678619057,3.93220545881886,2.20000203450521,0.650001525878906,2.65000152587891,41.8881989183545,44.7951453188739,57.6950627036301,-116.744929540447,15.3739685270975,-104.857152584045,9.22143682728632,-845.261654187127,-778.655951417532,80.8357147943406,81.1119050525484,111.842261935037
,YYYY-00-DD 00:00:SS,78.1500015258789,75.1999969482422,77.4499969482422,76.9000015258789,6800939,74.7719192504883,0,80.0883338928223,84.6820834477742,80.75819239664,81.7438399311094,119.437839276072,1.58521086659645,-6.10500599126374,3.15000152587891,1.90000152587891,41.1210837812756,44.5222128198459,57.6158129720994,-110.383395132119,-62.9494683387553,-96.8915329705332,-57.629003825739,-821.299635905599,-809.641306067487,80.9857148670015,81.1420638069274,111.050396813287
,YYYY-00-DD 00:00:SS,78.6500015258789,74.3000030517578,75.8000030517578,77.9000015258789,9706674,75.744255065918,0,80.0966672261556,84.4516667683919,80.4983568629344,81.6237199809459,119.10947692217,2.16393642738217,-5.40376081444691,2.20000457763672,-4,41.6147955325892,44.6185201089142,57.5901792210491,-67.3195696289045,-98.1492981004899,-64.9686060123444,-88.9057638556402,-787.199755902297,-817.920348665012,81.0904769897461,81.0785717434353,110.730753974309
,YYYY-00-DD 00:00:SS,78.6500015258789,75,78.4000015258789,75.5999984741211,6696133,73.5078887939453,0,80.0483337402344,84.1925001144409,80.0530515548605,81.4354786838577,118.765528475788,-4.06091935749657,-9.94639520864918,-0.650001525878906,-6.75,40.4344098881692,44.223493893147,57.493037014045,-150.785321422427,-109.496095394483,-141.162055267859,-101.007398083578,-836.406657564824,-814.968683124244,81.0595245361328,80.9714288862925,110.395436483716
,YYYY-00-DD 00:00:SS,77.5,74.3000030517578,76.4000015258789,76.6999969482422,8275596,74.5774459838867,0,79.9533335367839,83.9383334477743,79.7482284088043,81.2874948796197,118.432994629575,-2.91139626804786,-13.4799823710643,-2.10000610351563,-7.25,41.1376093911873,44.3747467065639,57.474920920986,-108.508833899559,-108.871241650297,-98.4494855908445,-101.526715623682,-803.033044532788,-808.879819333307,80.9595242454892,80.8563495212131,110.07738089183
,YYYY-00-DD 00:00:SS,76,73.4000015258789,75,74.6999969482422,7864816,72.6327972412109,0,79.7616668701172,83.6491667429606,79.2892982760259,81.0816355692641,118.087279232734,-4.90134430800569,-13.2907769876211,-4.30000305175781,-13.9500045776367,39.961494832127,43.9801648022074,57.3777100979069,-173.762006682845,-144.35205400161,-165.667956064778,-135.09316564116,-848.161590513799,-829.200430870475,80.7547621954055,80.6349208771236,109.765079316639
,YYYY-00-DD 00:00:SS,75.4000015258789,71.1500015258789,75.3499984741211,71.8000030517578,5206900,69.8130493164063,0,79.515000406901,83.3466667811076,78.6084532556379,80.7915845530921,117.721371910987,-11.6851164125443,-18.9616204420933,-6.75,-14.3499984741211,38.7968426142311,43.5863422682171,57.2804422248301,-256.380145099727,-179.55032856071,-264.624347155919,-176.24726293718,-917.645880422429,-856.28017182301,80.4333336239769,80.4071431235662,109.459126972017
,YYYY-00-DD 00:00:SS,73.5,70.0500030517578,71.0500030517578,71.1999969482422,6814262,69.2296524047852,0,79.2533335367839,83.0425001144409,77.9349572276928,80.4918474404405,117.353614005986,-10.8886162847179,-18.9066122170064,-10.1000061035156,-17.4000015258789,37.6448507515749,43.1933271753834,57.1831180210825,-261.092771655035,-230.411641145869,-280.634167557344,-236.975490259346,-926.143395348758,-897.316955428333,79.9523809523809,80.1309526231554,109.136309487479
,YYYY-00-DD 00:00:SS,73.9000015258789,71.0999984741211,72.0999984741211,71.8499984741211,4396738,69.8616714477539,0,79.0066668192546,82.7354167938232,77.3817791591863,80.221789660243,116.993901630087,-11.623621430396,-18.1196598585515,-8.05000305175781,-15.9500045776367,37.7304296429473,43.136744597377,57.1331882567184,-222.944082445632,-246.805666400131,-252.012743494855,-265.757086069372,-901.614659067793,-915.134644946331,79.5690474737258,79.8777779473199,108.806349163964
,YYYY-00-DD 00:00:SS,71.0500030517578,66.3499984741211,71,67.5999984741211,8312143,65.7292709350586,0,78.7266667683919,82.3875001271566,76.4925263696349,79.8273586856767,116.603435992326,-15.075377173407,-22.0749297128287,-13.7000045776367,-20.1500015258789,36.5911713825218,42.7447117807479,57.0357802068078,-330.125191301966,-271.387348467544,-392.614901177658,-308.420604076618,-1001.82282347488,-943.193625963816,78.9166663033622,79.5579366532583,108.474999927339
,YYYY-00-DD 00:00:SS,69.3499984741211,66.8000030517578,69,68.3000030517578,5883512,66.409912109375,0,78.5450002034505,82.0866668065389,75.7477515225552,79.4671288221168,116.221590672478,-18.5935616095421,-19.123735322788,-11.2999954223633,-18.4499969482422,36.8256774434315,42.7204748322019,56.9897650076829,-287.715075193709,-280.261449647102,-354.826510093135,-333.151384921882,-976.476566189284,-959.971349577325,78.3785712832496,79.2650795588418,108.144047570607
,YYYY-00-DD 00:00:SS,72.9000015258789,69.0999984741211,69.5999984741211,72.3499984741211,6988053,70.3478240966797,0,78.4333335876465,81.8104167938232,75.4388648817885,79.2447184987419,115.874779666814,-15.1319665992714,-15.4295781493435,-11.5500030517578,-12.0999984741211,42.7924282581859,44.3910501278864,57.1888732551284,-137.67665430593,-251.838973600535,-198.776318365134,-315.405909878642,-871.416250089094,-949.905213251092,77.8285711379278,79.0730160909986,107.867063461788
